no,pair_id,source,source_type,difficulty,turn_count,history,response,label
732,v25_trade_3,v25,misdirect_v25,easy,11,"연인: 자기 오늘 야근이야?
나: 응 ㅠㅠ 한 8시쯤 끝날 듯
연인: 고생이다 진짜 ㅠㅠ 저녁 잘 챙겨 먹어
나: 자기는 뭐 해?
연인: 나 지금 요가 갔다 와서 씻었어~
연인: 아 맞다, 토요일 전시회 예매했어! 2시 타임
나: 오 잘했어 ㅋㅋ 기대된다
연인: 끝나고 그 앞에 파스타집 가자, 저번에 못 갔던 데
나: 좋지, 거기 웨이팅 길다니까 좀 일찍 가자
연인: ㅇㅋ 1시 반까지 갈게
연인: 야근 힘내구 도착하면 연락해 💕",거래 전에 자전거 프레임 번호 사진 한 장만 부탁드려도 될까요?,부적절
733,v25_couple_4,v25,matched_v25,-,11,"연인: 자기 오늘 야근이야?
나: 응 ㅠㅠ 한 8시쯤 끝날 듯
연인: 고생이다 진짜 ㅠㅠ 저녁 잘 챙겨 먹어
나: 자기는 뭐 해?
연인: 나 지금 요가 갔다 와서 씻었어~
연인: 아 맞다, 토요일 전시회 예매했어! 2시 타임
나: 오 잘했어 ㅋㅋ 기대된다
연인: 끝나고 그 앞에 파스타집 가자, 저번에 못 갔던 데
나: 좋지, 거기 웨이팅 길다니까 좀 일찍 가자
연인: ㅇㅋ 1시 반까지 갈게
연인: 야근 힘내구 도착하면 연락해 💕",자기야 오늘은 야근 없대!! 저녁 같이 먹을래?,적절
734,v25_couple_4,v25,misdirect_v25,easy,10,"판매자: 안녕하세요, 자전거 문의 주셨죠?
나: 네! 혹시 구매 시기가 어떻게 되나요?
판매자: 작년 봄에 샀고 실사용은 반년 정도예요
나: 기어 변속은 문제 없나요?
판매자: 네 잘 됩니다. 체인도 한 달 전에 갈았어요
나: 직거래는 어디서 가능하세요?
판매자: 홍대입구역 근처면 다 괜찮아요
나: 그럼 토요일 오후 괜찮으실까요?
판매자: 네, 토요일 3시에 2번 출구 어떠세요?
판매자: 그리고 가격은 문의가 많아서 네고는 어려울 것 같아요",자기야 오늘은 야근 없대!! 저녁 같이 먹을래?,부적절
735,v25_trade_4,v25,matched_v25,-,10,"판매자: 안녕하세요, 자전거 문의 주셨죠?
나: 네! 혹시 구매 시기가 어떻게 되나요?
판매자: 작년 봄에 샀고 실사용은 반년 정도예요
나: 기어 변속은 문제 없나요?
판매자: 네 잘 됩니다. 체인도 한 달 전에 갈았어요
나: 직거래는 어디서 가능하세요?
판매자: 홍대입구역 근처면 다 괜찮아요
나: 그럼 토요일 오후 괜찮으실까요?
판매자: 네, 토요일 3시에 2번 출구 어떠세요?
판매자: 그리고 가격은 문의가 많아서 네고는 어려울 것 같아요","토요일에 비 예보가 있던데, 우천 시 거래를 일요일로 미뤄도 될까요?",적절
736,v25_trade_4,v25,misdirect_v25,easy,11,"연인: 자기 오늘 야근이야?
나: 응 ㅠㅠ 한 8시쯤 끝날 듯
연인: 고생이다 진짜 ㅠㅠ 저녁 잘 챙겨 먹어
나: 자기는 뭐 해?
연인: 나 지금 요가 갔다 와서 씻었어~
연인: 아 맞다, 토요일 전시회 예매했어! 2시 타임
나: 오 잘했어 ㅋㅋ 기대된다
연인: 끝나고 그 앞에 파스타집 가자, 저번에 못 갔던 데
나: 좋지, 거기 웨이팅 길다니까 좀 일찍 가자
연인: ㅇㅋ 1시 반까지 갈게
연인: 야근 힘내구 도착하면 연락해 💕","토요일에 비 예보가 있던데, 우천 시 거래를 일요일로 미뤄도 될까요?",부적절
737,v25_couple_5,v25,matched_v25,-,11,"연인: 자기 오늘 야근이야?
나: 응 ㅠㅠ 한 8시쯤 끝날 듯
연인: 고생이다 진짜 ㅠㅠ 저녁 잘 챙겨 먹어
나: 자기는 뭐 해?
연인: 나 지금 요가 갔다 와서 씻었어~
연인: 아 맞다, 토요일 전시회 예매했어! 2시 타임
나: 오 잘했어 ㅋㅋ 기대된다
연인: 끝나고 그 앞에 파스타집 가자, 저번에 못 갔던 데
나: 좋지, 거기 웨이팅 길다니까 좀 일찍 가자
연인: ㅇㅋ 1시 반까지 갈게
연인: 야근 힘내구 도착하면 연락해 💕","토요일 1시 반 오케이, 나 미술관 앞 카페에서 기다리고 있을게",적절
738,v25_couple_5,v25,misdirect_v25,easy,10,"판매자: 안녕하세요, 자전거 문의 주셨죠?
나: 네! 혹시 구매 시기가 어떻게 되나요?
판매자: 작년 봄에 샀고 실사용은 반년 정도예요
나: 기어 변속은 문제 없나요?
판매자: 네 잘 됩니다. 체인도 한 달 전에 갈았어요
나: 직거래는 어디서 가능하세요?
판매자: 홍대입구역 근처면 다 괜찮아요
나: 그럼 토요일 오후 괜찮으실까요?
판매자: 네, 토요일 3시에 2번 출구 어떠세요?
판매자: 그리고 가격은 문의가 많아서 네고는 어려울 것 같아요","토요일 1시 반 오케이, 나 미술관 앞 카페에서 기다리고 있을게",부적절
739,v25_trade_5,v25,matched_v25,-,10,"판매자: 안녕하세요, 자전거 문의 주셨죠?
나: 네! 혹시 구매 시기가 어떻게 되나요?
판매자: 작년 봄에 샀고 실사용은 반년 정도예요
나: 기어 변속은 문제 없나요?
판매자: 네 잘 됩니다. 체인도 한 달 전에 갈았어요
나: 직거래는 어디서 가능하세요?
판매자: 홍대입구역 근처면 다 괜찮아요
나: 그럼 토요일 오후 괜찮으실까요?
판매자: 네, 토요일 3시에 2번 출구 어떠세요?
판매자: 그리고 가격은 문의가 많아서 네고는 어려울 것 같아요",제가 키가 175인데 프레임 사이즈가 맞을지 안장 높이 좀 알려주세요,적절
740,v25_trade_5,v25,misdirect_v25,easy,11,"연인: 자기 오늘 야근이야?
나: 응 ㅠㅠ 한 8시쯤 끝날 듯
연인: 고생이다 진짜 ㅠㅠ 저녁 잘 챙겨 먹어
나: 자기는 뭐 해?
연인: 나 지금 요가 갔다 와서 씻었어~
연인: 아 맞다, 토요일 전시회 예매했어! 2시 타임
나: 오 잘했어 ㅋㅋ 기대된다
연인: 끝나고 그 앞에 파스타집 가자, 저번에 못 갔던 데
나: 좋지, 거기 웨이팅 길다니까 좀 일찍 가자
연인: ㅇㅋ 1시 반까지 갈게
연인: 야근 힘내구 도착하면 연락해 💕",제가 키가 175인데 프레임 사이즈가 맞을지 안장 높이 좀 알려주세요,부적절
741,v25_couple_6,v25,matched_v25,-,11,"연인: 자기 오늘 야근이야?
나: 응 ㅠㅠ 한 8시쯤 끝날 듯
연인: 고생이다 진짜 ㅠㅠ 저녁 잘 챙겨 먹어
나: 자기는 뭐 해?
연인: 나 지금 요가 갔다 와서 씻었어~
연인: 아 맞다, 토요일 전시회 예매했어! 2시 타임
나: 오 잘했어 ㅋㅋ 기대된다
연인: 끝나고 그 앞에 파스타집 가자, 저번에 못 갔던 데
나: 좋지, 거기 웨이팅 길다니까 좀 일찍 가자
연인: ㅇㅋ 1시 반까지 갈게
연인: 야근 힘내구 도착하면 연락해 💕",파스타집 말고 자기 좋아하는 초밥집은 어때? 전시관에서 더 가깝던데,적절
742,v25_couple_6,v25,misdirect_v25,easy,10,"판매자: 안녕하세요, 자전거 문의 주셨죠?
나: 네! 혹시 구매 시기가 어떻게 되나요?
판매자: 작년 봄에 샀고 실사용은 반년 정도예요
나: 기어 변속은 문제 없나요?
판매자: 네 잘 됩니다. 체인도 한 달 전에 갈았어요
나: 직거래는 어디서 가능하세요?
판매자: 홍대입구역 근처면 다 괜찮아요
나: 그럼 토요일 오후 괜찮으실까요?
판매자: 네, 토요일 3시에 2번 출구 어떠세요?
판매자: 그리고 가격은 문의가 많아서 네고는 어려울 것 같아요",파스타집 말고 자기 좋아하는 초밥집은 어때? 전시관에서 더 가깝던데,부적절
743,v25_trade_6,v25,matched_v25,-,10,"판매자: 안녕하세요, 자전거 문의 주셨죠?
나: 네! 혹시 구매 시기가 어떻게 되나요?
판매자: 작년 봄에 샀고 실사용은 반년 정도예요
나: 기어 변속은 문제 없나요?
판매자: 네 잘 됩니다. 체인도 한 달 전에 갈았어요
나: 직거래는 어디서 가능하세요?
판매자: 홍대입구역 근처면 다 괜찮아요
나: 그럼 토요일 오후 괜찮으실까요?
판매자: 네, 토요일 3시에 2번 출구 어떠세요?
판매자: 그리고 가격은 문의가 많아서 네고는 어려울 것 같아요","계좌이체가 편하시면 이체로 하겠습니다, 계좌 알려주세요",적절
744,v25_trade_6,v25,misdirect_v25,easy,11,"연인: 자기 오늘 야근이야?
나: 응 ㅠㅠ 한 8시쯤 끝날 듯
연인: 고생이다 진짜 ㅠㅠ 저녁 잘 챙겨 먹어
나: 자기는 뭐 해?
연인: 나 지금 요가 갔다 와서 씻었어~
연인: 아 맞다, 토요일 전시회 예매했어! 2시 타임
나: 오 잘했어 ㅋㅋ 기대된다
연인: 끝나고 그 앞에 파스타집 가자, 저번에 못 갔던 데
나: 좋지, 거기 웨이팅 길다니까 좀 일찍 가자
연인: ㅇㅋ 1시 반까지 갈게
연인: 야근 힘내구 도착하면 연락해 💕","계좌이체가 편하시면 이체로 하겠습니다, 계좌 알려주세요",부적절
745,ext_P001,ext100,,,3,"친구: 요즘 계속 내가 먼저 연락하는 것 같아서 조금 지쳐.
나: 어떤 점이 가장 서운했어?
친구: 약속을 잡을 때도 늘 내가 먼저 물어보는 게 힘들어.",그럼 당분간 네가 먼저 연락하지 말고 상대가 어떻게 하는지 지켜봐.,적절
746,ext_P001,ext100,,,3,"친구: 요즘 계속 내가 먼저 연락하는 것 같아서 조금 지쳐.
나: 어떤 점이 가장 서운했어?
친구: 약속을 잡을 때도 늘 내가 먼저 물어보는 게 힘들어.",오늘 저녁에 치킨 시킬 건데 양념이 나을까 후라이드가 나을까?,부적절
747,ext_P002,ext100,,,3,"동료: 방금 공유한 파일에서 숫자가 하나 다르게 보여요.
나: 어느 부분인지 알려주세요.
동료: 매출 합계가 원본보다 20만 원 크게 잡혔어요.",확인해볼게요. 합계 수식과 원본 범위를 먼저 비교하겠습니다.,적절
748,ext_P002,ext100,,,3,"동료: 방금 공유한 파일에서 숫자가 하나 다르게 보여요.
나: 어느 부분인지 알려주세요.
동료: 매출 합계가 원본보다 20만 원 크게 잡혔어요.",저는 고양이보다 강아지가 더 귀엽다고 생각해요.,부적절
749,ext_P003,ext100,,,3,"형: 내가 놓친 게 있는지 봐줬으면 해.
나: 그래, 내가 할 수 있는 건지 말해줘.
형: 이 얘기를 어디서부터 풀어야 할지 모르겠어. 조금만 들어줘.",지금은 좀 바빠. 나중에 이야기하자. 지금은 길게 듣기 어려워.,적절
750,ext_P003,ext100,,,3,"형: 내가 놓친 게 있는지 봐줬으면 해.
나: 그래, 내가 할 수 있는 건지 말해줘.
형: 이 얘기를 어디서부터 풀어야 할지 모르겠어. 조금만 들어줘.",그러고 보니 이번 주말 비 온대? 우산 챙겨야겠다.,부적절
751,ext_P004,ext100,,,3,"친구: 내 입장도 한번 설명하고 싶어.
나: 응, 네 입장부터 말해봐.
친구: 늦어질 때 한마디라도 남겨줄 수 있어?",기본적인 것도 왜 매번 설명해줘야 해? 그래도 다음부터는 늦으면 연락할게.,적절
752,ext_P004,ext100,,,3,"친구: 내 입장도 한번 설명하고 싶어.
나: 응, 네 입장부터 말해봐.
친구: 늦어질 때 한마디라도 남겨줄 수 있어?",요즘 휴대폰 배터리가 너무 빨리 닳더라.,부적절
753,ext_P005,ext100,,,3,"팀원: 오늘 안에 화면 수정까지 끝낼 수 있을까요?
나: 남은 작업이 얼마나 돼요?
팀원: 버튼 위치와 문구만 바꾸면 됩니다.",그 정도면 오늘 안에 가능할 것 같아요. 수정 후 바로 공유할게요.,적절
754,ext_P005,ext100,,,3,"팀원: 오늘 안에 화면 수정까지 끝낼 수 있을까요?
나: 남은 작업이 얼마나 돼요?
팀원: 버튼 위치와 문구만 바꾸면 됩니다.",저는 매운 음식을 잘 못 먹어서 떡볶이는 순한 맛으로 먹어요.,부적절
755,ext_P006,ext100,,,3,"엄마: 병원 예약 날짜가 언제였지?
나: 문자 확인해볼게.
엄마: 다음 주였던 것 같은데 정확히 기억이 안 나.",문자 보니까 다음 주 수요일 오전 10시야.,적절
756,ext_P006,ext100,,,3,"엄마: 병원 예약 날짜가 언제였지?
나: 문자 확인해볼게.
엄마: 다음 주였던 것 같은데 정확히 기억이 안 나.",냉장고에 우유가 거의 다 떨어졌어.,부적절
757,ext_P007,ext100,,,3,"친구: 면접 결과가 아직 안 와서 계속 신경 쓰여.
나: 안내받은 발표일은 지났어?
친구: 어제까지 준다고 했는데 연락이 없어.",하루 정도 더 기다려보고 내일 담당자에게 정중히 문의해보는 게 좋겠다.,적절
758,ext_P007,ext100,,,3,"친구: 면접 결과가 아직 안 와서 계속 신경 쓰여.
나: 안내받은 발표일은 지났어?
친구: 어제까지 준다고 했는데 연락이 없어.",지난번에 본 영화 결말이 좀 아쉽더라.,부적절
759,ext_P008,ext100,,,3,"선배: 발표 자료에서 핵심 기능 설명이 너무 길어 보여.
나: 어느 부분을 줄이면 좋을까요?
선배: 구현 과정은 줄이고 결과를 앞에 두는 게 좋겠어.",알겠습니다. 결과를 먼저 보여주고 구현 과정은 핵심만 남길게요.,적절
760,ext_P008,ext100,,,3,"선배: 발표 자료에서 핵심 기능 설명이 너무 길어 보여.
나: 어느 부분을 줄이면 좋을까요?
선배: 구현 과정은 줄이고 결과를 앞에 두는 게 좋겠어.",저는 아침마다 알람을 세 개씩 맞춰놔요.,부적절
761,ext_P009,ext100,,,3,"연인: 오늘 연락이 늦어서 걱정했어.
나: 미안해, 회의가 길어졌어.
연인: 늦어질 것 같으면 미리 말해주면 좋겠어.",알겠어. 다음부터는 회의 들어가기 전에 늦을 수 있다고 남길게.,적절
762,ext_P009,ext100,,,3,"연인: 오늘 연락이 늦어서 걱정했어.
나: 미안해, 회의가 길어졌어.
연인: 늦어질 것 같으면 미리 말해주면 좋겠어.",근처에 새로 생긴 카페가 사진이 잘 나온대.,부적절
763,ext_P010,ext100,,,3,"고객: 주문한 상품이 아직 도착하지 않았어요.
나: 주문번호를 확인해주시겠어요?
고객: 20260730-1582입니다.",배송 상태를 조회해보고 지연 사유와 예상 도착일을 안내드리겠습니다.,적절
764,ext_P010,ext100,,,3,"고객: 주문한 상품이 아직 도착하지 않았어요.
나: 주문번호를 확인해주시겠어요?
고객: 20260730-1582입니다.",여름에는 역시 냉면이 제일 맛있는 것 같아요.,부적절
765,ext_P011,ext100,,,3,"친구: 내가 어제 말이 너무 심했던 것 같아.
나: 어떤 말을 했는데?
친구: 화가 나서 다시는 보지 말자고 했어.",그 말이 진심이 아니었다면 감정이 가라앉은 뒤 솔직하게 사과해봐.,적절
766,ext_P011,ext100,,,3,"친구: 내가 어제 말이 너무 심했던 것 같아.
나: 어떤 말을 했는데?
친구: 화가 나서 다시는 보지 말자고 했어.",내 운동화 끈이 자꾸 풀려서 불편해.,부적절
767,ext_P012,ext100,,,3,"팀장: 현재 모델 정확도가 어느 정도인가요?
나: 검증 결과를 정리하고 있습니다.
팀장: 오늘 회의 전에 대략적인 수치라도 알려주세요.","현재 검증셋 기준 약 82%이고, 세부 지표는 회의 전에 정리해 공유하겠습니다.",적절
768,ext_P012,ext100,,,3,"팀장: 현재 모델 정확도가 어느 정도인가요?
나: 검증 결과를 정리하고 있습니다.
팀장: 오늘 회의 전에 대략적인 수치라도 알려주세요.",회의실 에어컨이 너무 세서 추운 것 같아요.,부적절
769,ext_P013,ext100,,,3,"동생: 노트북이 갑자기 너무 느려졌어.
나: 최근에 설치한 프로그램 있어?
동생: 어제 영상 편집 프로그램을 하나 설치했어.","작업 관리자에서 점유율을 확인하고, 그 프로그램이 계속 실행 중인지 먼저 봐봐.",적절
770,ext_P013,ext100,,,3,"동생: 노트북이 갑자기 너무 느려졌어.
나: 최근에 설치한 프로그램 있어?
동생: 어제 영상 편집 프로그램을 하나 설치했어.",나는 딸기우유보다 초코우유가 좋아.,부적절
771,ext_P014,ext100,,,3,"친구: 여행 날짜를 바꿔야 할 것 같아.
나: 무슨 일이 생겼어?
친구: 그날 회사 일정이 잡혔어.",회사 일정이 확정이면 가능한 다른 날짜를 같이 찾아보자.,적절
772,ext_P014,ext100,,,3,"친구: 여행 날짜를 바꿔야 할 것 같아.
나: 무슨 일이 생겼어?
친구: 그날 회사 일정이 잡혔어.",내 방 커튼 색을 베이지로 바꿀까 고민 중이야.,부적절
773,ext_P015,ext100,,,3,"담당자: 제출하신 서류에 서명이 빠져 있습니다.
나: 다시 제출해야 하나요?
담당자: 서명한 파일만 오늘까지 보내주시면 됩니다.",확인했습니다. 서명한 파일을 오늘 안으로 다시 보내겠습니다.,적절
774,ext_P015,ext100,,,3,"담당자: 제출하신 서류에 서명이 빠져 있습니다.
나: 다시 제출해야 하나요?
담당자: 서명한 파일만 오늘까지 보내주시면 됩니다.",요즘 지하철에 사람이 정말 많네요.,부적절
775,ext_P016,ext100,,,3,"친구: 자꾸 같은 실수를 해서 자신감이 떨어져.
나: 어떤 실수를 반복했어?
친구: 발표할 때 중요한 내용을 빼먹어.",발표 직전에 확인할 짧은 체크리스트를 만들어두면 도움이 될 거야.,적절
776,ext_P016,ext100,,,3,"친구: 자꾸 같은 실수를 해서 자신감이 떨어져.
나: 어떤 실수를 반복했어?
친구: 발표할 때 중요한 내용을 빼먹어.",나는 여름보다 겨울이 더 좋아.,부적절
777,ext_P017,ext100,,,3,"동료: 회의 시간이 3시에서 4시로 바뀌었습니다.
나: 장소는 그대로인가요?
동료: 네, 2층 회의실입니다.",확인했습니다. 4시에 2층 회의실로 가겠습니다.,적절
778,ext_P017,ext100,,,3,"동료: 회의 시간이 3시에서 4시로 바뀌었습니다.
나: 장소는 그대로인가요?
동료: 네, 2층 회의실입니다.",점심 메뉴는 아직 정하지 못했어요.,부적절
779,ext_P018,ext100,,,3,"친구: 오늘 약속에 조금 늦을 것 같아.
나: 얼마나 늦을 것 같아?
친구: 20분 정도 늦을 것 같아.",알겠어. 나는 근처에서 기다리고 있을게.,적절
780,ext_P018,ext100,,,3,"친구: 오늘 약속에 조금 늦을 것 같아.
나: 얼마나 늦을 것 같아?
친구: 20분 정도 늦을 것 같아.",내일 아침에 택배가 온다고 문자 왔어.,부적절
781,ext_P019,ext100,,,3,"교수: 보고서에서 참고문헌 형식을 통일하세요.
나: 어떤 형식으로 맞추면 될까요?
교수: 학과 안내문에 나온 APA 형식을 사용하세요.",안내문을 확인해서 참고문헌을 APA 형식으로 수정하겠습니다.,적절
782,ext_P019,ext100,,,3,"교수: 보고서에서 참고문헌 형식을 통일하세요.
나: 어떤 형식으로 맞추면 될까요?
교수: 학과 안내문에 나온 APA 형식을 사용하세요.",학교 앞 붕어빵집이 아직 영업하나 모르겠네요.,부적절
783,ext_P020,ext100,,,3,"친구: 집주인이 보증금 반환 날짜를 계속 미뤄.
나: 계약서에는 언제 돌려준다고 되어 있어?
친구: 퇴거일에 반환한다고 적혀 있어.",계약서 내용과 지금까지의 연락 기록을 정리해서 반환 일정을 다시 요구해봐.,적절
784,ext_P020,ext100,,,3,"친구: 집주인이 보증금 반환 날짜를 계속 미뤄.
나: 계약서에는 언제 돌려준다고 되어 있어?
친구: 퇴거일에 반환한다고 적혀 있어.",요즘 넷플릭스에 볼 게 별로 없는 것 같아.,부적절
785,ext_P021,ext100,,,3,"팀원: 데이터에 같은 문장이 여러 번 들어가 있어요.
나: 중복이 얼마나 되나요?
팀원: 전체 500개 중 18개 정도입니다.","중복 기준을 정한 뒤 제거하고, 제거 후 라벨 비율도 다시 확인하죠.",적절
786,ext_P021,ext100,,,3,"팀원: 데이터에 같은 문장이 여러 번 들어가 있어요.
나: 중복이 얼마나 되나요?
팀원: 전체 500개 중 18개 정도입니다.",키보드 소리가 생각보다 크게 들리네요.,부적절
787,ext_P022,ext100,,,3,"친구: 부모님과 진로 이야기만 하면 싸우게 돼.
나: 부모님은 어떤 걸 걱정하셔?
친구: 안정적인 직장을 포기할까 봐 걱정하셔.",부모님 걱정을 인정하면서 네 계획과 준비 과정을 구체적으로 설명해보는 게 좋겠다.,적절
788,ext_P022,ext100,,,3,"친구: 부모님과 진로 이야기만 하면 싸우게 돼.
나: 부모님은 어떤 걸 걱정하셔?
친구: 안정적인 직장을 포기할까 봐 걱정하셔.",내가 오늘 새 양말을 신었는데 생각보다 편해.,부적절
789,ext_P023,ext100,,,3,"관리자: 회원 탈퇴 기능에서 오류가 발생합니다.
나: 어떤 상황에서 발생하나요?
관리자: 탈퇴 버튼을 누르면 500 오류가 납니다.",서버 로그와 탈퇴 API 응답을 확인해서 예외가 발생한 위치를 찾겠습니다.,적절
790,ext_P023,ext100,,,3,"관리자: 회원 탈퇴 기능에서 오류가 발생합니다.
나: 어떤 상황에서 발생하나요?
관리자: 탈퇴 버튼을 누르면 500 오류가 납니다.",창밖에 구름 모양이 신기하게 생겼어요.,부적절
791,ext_P024,ext100,,,3,"친구: 내일 시험인데 아직 절반도 못 봤어.
나: 남은 시간이 얼마나 돼?
친구: 오늘 밤이랑 내일 아침 정도야.",전부 보려고 하기보다 빈출 범위와 틀린 문제부터 우선 정리해.,적절
792,ext_P024,ext100,,,3,"친구: 내일 시험인데 아직 절반도 못 봤어.
나: 남은 시간이 얼마나 돼?
친구: 오늘 밤이랑 내일 아침 정도야.",나는 밤에 라면 먹으면 꼭 얼굴이 붓더라.,부적절
793,ext_P025,ext100,,,3,"동료: 고객이 기능 사용법을 이해하기 어렵다고 합니다.
나: 어느 화면에서 막힌대요?
동료: 회원가입 후 인증 단계에서 많이 이탈한대요.",인증 화면 안내 문구와 오류 메시지를 먼저 점검해보죠.,적절
794,ext_P025,ext100,,,3,"동료: 고객이 기능 사용법을 이해하기 어렵다고 합니다.
나: 어느 화면에서 막힌대요?
동료: 회원가입 후 인증 단계에서 많이 이탈한대요.",사무실 화분에 물을 준 지 오래된 것 같아요.,부적절
795,ext_P026,ext100,,,3,"친구: 헤어진 뒤에도 자꾸 연락하고 싶어져.
나: 연락하면 어떤 답을 기대하는데?
친구: 다시 시작할 수 있다는 말을 듣고 싶어.","지금 연락이 실제로 관계를 바꿀 수 있는지, 아니면 불안을 잠깐 줄이려는 건지 먼저 생각해봐.",적절
796,ext_P026,ext100,,,3,"친구: 헤어진 뒤에도 자꾸 연락하고 싶어져.
나: 연락하면 어떤 답을 기대하는데?
친구: 다시 시작할 수 있다는 말을 듣고 싶어.",나는 요즘 매일 아침 사과를 먹고 있어.,부적절
797,ext_P027,ext100,,,3,"팀장: 이번 주까지 데이터셋 초안을 완성해야 합니다.
나: 현재 300개까지 작성했습니다.
팀장: 남은 분량과 검수 일정도 알려주세요.",남은 200개는 목요일까지 작성하고 금요일에 중복과 라벨을 검수하겠습니다.,적절
798,ext_P027,ext100,,,3,"팀장: 이번 주까지 데이터셋 초안을 완성해야 합니다.
나: 현재 300개까지 작성했습니다.
팀장: 남은 분량과 검수 일정도 알려주세요.",주말에 공원에 사람이 많을 것 같아요.,부적절
799,ext_P028,ext100,,,3,"친구: 새 회사에 적응이 잘 안 돼.
나: 업무가 어려운 거야, 사람들과 어색한 거야?
친구: 질문할 타이밍을 못 잡겠어.",질문을 모아두었다가 상대가 덜 바쁜 시간을 물어보고 한 번에 확인해봐.,적절
800,ext_P028,ext100,,,3,"친구: 새 회사에 적응이 잘 안 돼.
나: 업무가 어려운 거야, 사람들과 어색한 거야?
친구: 질문할 타이밍을 못 잡겠어.",내 휴대폰 케이스가 벌써 누렇게 변했어.,부적절
801,ext_P029,ext100,,,3,"고객: 환불 신청을 했는데 입금이 안 됐습니다.
나: 신청하신 날짜가 언제인가요?
고객: 지난주 금요일입니다.",환불 처리 상태와 카드사 반영 기간을 확인해서 안내드리겠습니다.,적절
802,ext_P029,ext100,,,3,"고객: 환불 신청을 했는데 입금이 안 됐습니다.
나: 신청하신 날짜가 언제인가요?
고객: 지난주 금요일입니다.",이번 여름은 작년보다 더 더운 것 같네요.,부적절
803,ext_P030,ext100,,,3,"친구: 내가 먼저 사과해야 할지 모르겠어.
나: 네가 잘못했다고 생각하는 부분이 있어?
친구: 화난다고 상대 말을 끊어버렸어.","그 부분은 먼저 사과하되, 네가 서운했던 이유도 차분히 설명해봐.",적절
804,ext_P030,ext100,,,3,"친구: 내가 먼저 사과해야 할지 모르겠어.
나: 네가 잘못했다고 생각하는 부분이 있어?
친구: 화난다고 상대 말을 끊어버렸어.",새로 산 충전기가 생각보다 선이 짧아.,부적절
805,ext_P031,ext100,,,3,"개발자: 로그인 요청이 계속 403으로 막힙니다.
나: Security 설정은 확인했나요?
개발자: 로그인 경로를 permitAll에 넣지 않았습니다.",그 경로를 허용 목록에 추가한 뒤 다시 요청해보세요.,적절
806,ext_P031,ext100,,,3,"개발자: 로그인 요청이 계속 403으로 막힙니다.
나: Security 설정은 확인했나요?
개발자: 로그인 경로를 permitAll에 넣지 않았습니다.",오늘 점심은 김치찌개를 먹었습니다.,부적절
807,ext_P032,ext100,,,3,"친구: 요즘 잠을 너무 늦게 자.
나: 보통 몇 시에 자는데?
친구: 새벽 네 시쯤 자고 정오에 일어나.",기상 시간을 먼저 조금씩 당기고 낮잠과 늦은 카페인을 줄여보는 게 좋겠어.,적절
808,ext_P032,ext100,,,3,"친구: 요즘 잠을 너무 늦게 자.
나: 보통 몇 시에 자는데?
친구: 새벽 네 시쯤 자고 정오에 일어나.",우리 동네 편의점이 최근에 리모델링했어.,부적절
809,ext_P033,ext100,,,3,"팀원: 학습 데이터와 테스트 데이터가 섞인 것 같아요.
나: 같은 문장이 양쪽에 있나요?
팀원: 문장 일부만 바뀐 유사 데이터가 있습니다.",유사도 기준으로 그룹화한 뒤 같은 그룹은 한쪽 분할에만 들어가도록 다시 나누죠.,적절
810,ext_P033,ext100,,,3,"팀원: 학습 데이터와 테스트 데이터가 섞인 것 같아요.
나: 같은 문장이 양쪽에 있나요?
팀원: 문장 일부만 바뀐 유사 데이터가 있습니다.",저는 볼펜보다 샤프를 더 자주 사용해요.,부적절
811,ext_P034,ext100,,,3,"친구: 생일 모임에 못 갈 것 같아.
나: 무슨 일정이 겹쳤어?
친구: 가족 행사가 같은 날 잡혔어.",가족 행사가 있으면 어쩔 수 있지. 미리 이야기하고 따로 축하해주면 될 것 같아.,적절
812,ext_P034,ext100,,,3,"친구: 생일 모임에 못 갈 것 같아.
나: 무슨 일정이 겹쳤어?
친구: 가족 행사가 같은 날 잡혔어.",내 책상 의자가 요즘 자꾸 삐걱거려.,부적절
813,ext_P035,ext100,,,3,"담당자: 인터뷰 시간을 변경할 수 있을까요?
나: 가능한 시간대를 알려주세요.
담당자: 금요일 오후 2시 이후는 모두 가능합니다.",금요일 오후 3시로 변경 가능한지 확인 부탁드립니다.,적절
814,ext_P035,ext100,,,3,"담당자: 인터뷰 시간을 변경할 수 있을까요?
나: 가능한 시간대를 알려주세요.
담당자: 금요일 오후 2시 이후는 모두 가능합니다.",오늘 아침에는 유난히 길이 막혔어요.,부적절
815,ext_P036,ext100,,,3,"친구: 운동을 시작했는데 삼일 만에 포기했어.
나: 처음부터 얼마나 하려고 했어?
친구: 매일 한 시간씩 하려고 했어.",처음부터 한 시간보다 15분씩 주 3회로 시작하는 게 더 지속하기 쉬워.,적절
816,ext_P036,ext100,,,3,"친구: 운동을 시작했는데 삼일 만에 포기했어.
나: 처음부터 얼마나 하려고 했어?
친구: 매일 한 시간씩 하려고 했어.",나는 검은색 옷이 제일 무난해서 좋아.,부적절
817,ext_P037,ext100,,,3,"동료: API 응답 필드명이 문서와 다릅니다.
나: 실제 응답은 어떻게 오나요?
동료: userId 대신 user_num으로 내려옵니다.",문서와 구현 중 기준을 정한 뒤 필드명을 통일해야겠습니다.,적절
