no,pair_id,source_type,label,turn_count,history,response,source,persona,scenario,orig_reason,room_id,origin_room,difficulty,party,register,style
637,v25_family_1,matched_v25,적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!","김장 때 고무장갑 새 거 사갈게요, 작년에 다 찢어졌잖아 ㅋㅋ",v25,,,,family,family,-,group,casual,kakao
638,v25_family_1,misdirect_v25,부적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ","김장 때 고무장갑 새 거 사갈게요, 작년에 다 찢어졌잖아 ㅋㅋ",v25,,,,alumni,family,medium,group,casual,kakao
639,v25_alumni_1,matched_v25,적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ","닭갈비집 예약 내가 할게, 지혜 오면 5명으로 잡는다?",v25,,,,alumni,alumni,-,group,casual,kakao
640,v25_alumni_1,misdirect_v25,부적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!","닭갈비집 예약 내가 할게, 지혜 오면 5명으로 잡는다?",v25,,,,family,alumni,medium,group,casual,kakao
641,v25_family_2,matched_v25,적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!","엄마 수육 양념 좀 알려줘요, 나도 집에서 해보게",v25,,,,family,family,-,group,casual,kakao
642,v25_family_2,misdirect_v25,부적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ","엄마 수육 양념 좀 알려줘요, 나도 집에서 해보게",v25,,,,alumni,family,medium,group,casual,kakao
643,v25_alumni_2,matched_v25,적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ",지혜 온대?? 오면 진짜 완전체다 ㅋㅋㅋ,v25,,,,alumni,alumni,-,group,casual,kakao
644,v25_alumni_2,misdirect_v25,부적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!",지혜 온대?? 오면 진짜 완전체다 ㅋㅋㅋ,v25,,,,family,alumni,medium,group,casual,kakao
645,v25_family_3,matched_v25,적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!",토요일에 남는 김치통 두 개 가져갈게요,v25,,,,family,family,-,group,casual,kakao
646,v25_family_3,misdirect_v25,부적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ",토요일에 남는 김치통 두 개 가져갈게요,v25,,,,alumni,family,medium,group,casual,kakao
647,v25_alumni_3,matched_v25,적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ",2차는 닭갈비집 앞 볼링장 어때 ㅋㅋ 오랜만에 치자,v25,,,,alumni,alumni,-,group,casual,kakao
648,v25_alumni_3,misdirect_v25,부적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!",2차는 닭갈비집 앞 볼링장 어때 ㅋㅋ 오랜만에 치자,v25,,,,family,alumni,medium,group,casual,kakao
649,v25_family_4,matched_v25,적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!","아빠 생신 선물은 동생이랑 같이 준비하기로 했어요, 기대하세요 ㅋㅋ",v25,,,,family,family,-,group,casual,kakao
650,v25_family_4,misdirect_v25,부적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ","아빠 생신 선물은 동생이랑 같이 준비하기로 했어요, 기대하세요 ㅋㅋ",v25,,,,alumni,family,medium,group,casual,kakao
651,v25_alumni_4,matched_v25,적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ",나 폴라로이드 들고 간다 ㅋㅋ 고3 때처럼 단체샷 찍자,v25,,,,alumni,alumni,-,group,casual,kakao
652,v25_alumni_4,misdirect_v25,부적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!",나 폴라로이드 들고 간다 ㅋㅋ 고3 때처럼 단체샷 찍자,v25,,,,family,alumni,medium,group,casual,kakao
653,v25_family_5,matched_v25,적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!",금요일에 배추 절이는 거 도와드리러 저녁에 잠깐 들를게요,v25,,,,family,family,-,group,casual,kakao
654,v25_family_5,misdirect_v25,부적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ",금요일에 배추 절이는 거 도와드리러 저녁에 잠깐 들를게요,v25,,,,alumni,family,medium,group,casual,kakao
655,v25_alumni_5,matched_v25,적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ",신촌역 3번 출구에서 6시 50분에 만나서 같이 들어가자,v25,,,,alumni,alumni,-,group,casual,kakao
656,v25_alumni_5,misdirect_v25,부적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!",신촌역 3번 출구에서 6시 50분에 만나서 같이 들어가자,v25,,,,family,alumni,medium,group,casual,kakao
657,v25_family_6,matched_v25,적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!",케이크는 동생이 한다니까 나는 생신 때 꽃 사갈게 ㅋㅋ,v25,,,,family,family,-,group,casual,kakao
658,v25_family_6,misdirect_v25,부적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ",케이크는 동생이 한다니까 나는 생신 때 꽃 사갈게 ㅋㅋ,v25,,,,alumni,family,medium,group,casual,kakao
659,v25_alumni_6,matched_v25,적절,11,"태윤: 얘들아 다음 주 토요일에 한 번 뭉치자
서준: 오 좋다 얼마 만이냐
민아: 나 그날 오후엔 되는데 저녁은 몇 시?
태윤: 7시쯤? 신촌 어때, 다 중간이잖아
서준: 신촌 ㅇㅋ 그 닭갈비집 아직 있나 ㅋㅋ
민아: 있어 ㅋㅋㅋ 지난달에 지나가다 봤어
태윤: 그럼 거기서 보고 2차는 가서 정하자
서준: 근데 지혜도 부를까? 걔 요즘 연락 되냐
민아: 내가 물어볼게! 아마 될걸
태윤: ㅇㅋ 그럼 일단 토요일 7시 신촌 확정
민아: 캘린더에 박아둔다 ㅋㅋ",이번에 모이면 겨울에 당일치기 여행 가는 것도 얘기해보자,v25,,,,alumni,alumni,-,group,casual,kakao
660,v25_alumni_6,misdirect_v25,부적절,12,"엄마: 이번 주말에 김장할 건데 다들 몇 시에 올 수 있니
동생: 나는 토요일 아침에 갈게~
아빠: 배추는 금요일에 절여놓을게
나: 나도 토요일 오전까지 갈게요
엄마: 그래, 점심은 수육 삶아줄게
동생: 앗싸 ㅋㅋㅋ
엄마: 그리고 다음 주 아빠 생신 식당 어디로 할지 정해야 해
동생: 지난번 그 한정식집 어때? 아빠 좋아하셨잖아
나: 거기 좋았지, 내가 예약해볼게요
아빠: 비싼 데 말고 아무데나 괜찮다
엄마: 무슨 소리예요, 생신인데 ㅋㅋ
동생: 언니가 예약하면 나는 케이크 준비할게!",이번에 모이면 겨울에 당일치기 여행 가는 것도 얘기해보자,v25,,,,family,alumni,medium,group,casual,kakao
661,v25_bff_0,matched_v25,적절,12,"하늘: 야 소개팅남한테 답장 왔어!!!
나: ㅋㅋㅋㅋ 뭐래뭐래
하늘: 주말에 시간 되냐고 물어봄
나: 오 적극적인데? 너는 저번에 만나보니 어땠어
하늘: 대화는 잘 통했어, 근데 확신이 안 서 ㅠㅠ
나: 두 번은 만나봐야 알지, 첫 만남으로 어케 알아 ㅋㅋ
하늘: 그치?? 근데 주말에 보자는 건 좀 빠른가
나: 빠르긴 뭐가 빨라, 좋으니까 보자는 거지
하늘: 아 몰라 떨려 ㅋㅋㅋ 뭐라고 답하지
나: 솔직하게 토요일 좋다고 해~
하늘: ㅇㅋ 보낸다?? 보냈어!!
하늘: 헐 바로 답장 옴, 토요일 2시에 성수동에서 보재!! 나 뭐 입지 진짜",성수동이면 그 편집샵 거리네 ㅋㅋ 저번에 산 초록 원피스 입어,v25,,,,bff,bff,-,1:1,casual,kakao
662,v25_bff_0,misdirect_v25,부적절,11,"형: 야 너 자취방 에어컨 고쳤냐
나: 아직 ㅠㅠ 주인아저씨한테 말했는데 감감무소식
형: 이 더위에 그게 뭐냐 ㅋㅋ 빨리 다시 연락해봐
나: 오늘 다시 전화해보려고
형: 안 되면 엄마한테 말해, 계약서에 수리 의무 있을걸
나: ㅇㅋ 확인해볼게
형: 다음 주에 본가 올 거지? 엄마가 물어보시던데
나: 가야지, 토요일에 가려고
형: 잘됐네 나도 토요일에 가. 같이 저녁 먹겠다
형: 올 때 엄마 안경 새로 한 거 갖다드려야 해서 너한테 맡길게
형: 금요일에 퀵으로 보낼 테니까 받으면 톡 줘",성수동이면 그 편집샵 거리네 ㅋㅋ 저번에 산 초록 원피스 입어,v25,,,,bro,bff,medium,1:1,casual,kakao
663,v25_bro_0,matched_v25,적절,11,"형: 야 너 자취방 에어컨 고쳤냐
나: 아직 ㅠㅠ 주인아저씨한테 말했는데 감감무소식
형: 이 더위에 그게 뭐냐 ㅋㅋ 빨리 다시 연락해봐
나: 오늘 다시 전화해보려고
형: 안 되면 엄마한테 말해, 계약서에 수리 의무 있을걸
나: ㅇㅋ 확인해볼게
형: 다음 주에 본가 올 거지? 엄마가 물어보시던데
나: 가야지, 토요일에 가려고
형: 잘됐네 나도 토요일에 가. 같이 저녁 먹겠다
형: 올 때 엄마 안경 새로 한 거 갖다드려야 해서 너한테 맡길게
형: 금요일에 퀵으로 보낼 테니까 받으면 톡 줘",주인아저씨한테 다시 전화했더니 내일 에어컨 기사님 보내준대 ㅋㅋ 드디어,v25,,,,bro,bro,-,1:1,casual,kakao
664,v25_bro_0,misdirect_v25,부적절,12,"하늘: 야 소개팅남한테 답장 왔어!!!
나: ㅋㅋㅋㅋ 뭐래뭐래
하늘: 주말에 시간 되냐고 물어봄
나: 오 적극적인데? 너는 저번에 만나보니 어땠어
하늘: 대화는 잘 통했어, 근데 확신이 안 서 ㅠㅠ
나: 두 번은 만나봐야 알지, 첫 만남으로 어케 알아 ㅋㅋ
하늘: 그치?? 근데 주말에 보자는 건 좀 빠른가
나: 빠르긴 뭐가 빨라, 좋으니까 보자는 거지
하늘: 아 몰라 떨려 ㅋㅋㅋ 뭐라고 답하지
나: 솔직하게 토요일 좋다고 해~
하늘: ㅇㅋ 보낸다?? 보냈어!!
하늘: 헐 바로 답장 옴, 토요일 2시에 성수동에서 보재!! 나 뭐 입지 진짜",주인아저씨한테 다시 전화했더니 내일 에어컨 기사님 보내준대 ㅋㅋ 드디어,v25,,,,bff,bro,medium,1:1,casual,kakao
665,v25_bff_1,matched_v25,적절,12,"하늘: 야 소개팅남한테 답장 왔어!!!
나: ㅋㅋㅋㅋ 뭐래뭐래
하늘: 주말에 시간 되냐고 물어봄
나: 오 적극적인데? 너는 저번에 만나보니 어땠어
하늘: 대화는 잘 통했어, 근데 확신이 안 서 ㅠㅠ
나: 두 번은 만나봐야 알지, 첫 만남으로 어케 알아 ㅋㅋ
하늘: 그치?? 근데 주말에 보자는 건 좀 빠른가
나: 빠르긴 뭐가 빨라, 좋으니까 보자는 거지
하늘: 아 몰라 떨려 ㅋㅋㅋ 뭐라고 답하지
나: 솔직하게 토요일 좋다고 해~
하늘: ㅇㅋ 보낸다?? 보냈어!!
하늘: 헐 바로 답장 옴, 토요일 2시에 성수동에서 보재!! 나 뭐 입지 진짜",떨지 말고 소개팅남한테 질문 많이 해~ 너 긴장하면 말 빨라지는 거 알지 ㅋㅋ,v25,,,,bff,bff,-,1:1,casual,kakao
666,v25_bff_1,misdirect_v25,부적절,11,"형: 야 너 자취방 에어컨 고쳤냐
나: 아직 ㅠㅠ 주인아저씨한테 말했는데 감감무소식
형: 이 더위에 그게 뭐냐 ㅋㅋ 빨리 다시 연락해봐
나: 오늘 다시 전화해보려고
형: 안 되면 엄마한테 말해, 계약서에 수리 의무 있을걸
나: ㅇㅋ 확인해볼게
형: 다음 주에 본가 올 거지? 엄마가 물어보시던데
나: 가야지, 토요일에 가려고
형: 잘됐네 나도 토요일에 가. 같이 저녁 먹겠다
형: 올 때 엄마 안경 새로 한 거 갖다드려야 해서 너한테 맡길게
형: 금요일에 퀵으로 보낼 테니까 받으면 톡 줘",떨지 말고 소개팅남한테 질문 많이 해~ 너 긴장하면 말 빨라지는 거 알지 ㅋㅋ,v25,,,,bro,bff,medium,1:1,casual,kakao
667,v25_bro_1,matched_v25,적절,11,"형: 야 너 자취방 에어컨 고쳤냐
나: 아직 ㅠㅠ 주인아저씨한테 말했는데 감감무소식
형: 이 더위에 그게 뭐냐 ㅋㅋ 빨리 다시 연락해봐
나: 오늘 다시 전화해보려고
형: 안 되면 엄마한테 말해, 계약서에 수리 의무 있을걸
나: ㅇㅋ 확인해볼게
형: 다음 주에 본가 올 거지? 엄마가 물어보시던데
나: 가야지, 토요일에 가려고
형: 잘됐네 나도 토요일에 가. 같이 저녁 먹겠다
형: 올 때 엄마 안경 새로 한 거 갖다드려야 해서 너한테 맡길게
형: 금요일에 퀵으로 보낼 테니까 받으면 톡 줘","퀵 도착했어, 엄마 안경 잘 받아뒀음. 토요일에 갖고 갈게",v25,,,,bro,bro,-,1:1,casual,kakao
668,v25_bro_1,misdirect_v25,부적절,12,"하늘: 야 소개팅남한테 답장 왔어!!!
나: ㅋㅋㅋㅋ 뭐래뭐래
하늘: 주말에 시간 되냐고 물어봄
나: 오 적극적인데? 너는 저번에 만나보니 어땠어
하늘: 대화는 잘 통했어, 근데 확신이 안 서 ㅠㅠ
나: 두 번은 만나봐야 알지, 첫 만남으로 어케 알아 ㅋㅋ
하늘: 그치?? 근데 주말에 보자는 건 좀 빠른가
나: 빠르긴 뭐가 빨라, 좋으니까 보자는 거지
하늘: 아 몰라 떨려 ㅋㅋㅋ 뭐라고 답하지
나: 솔직하게 토요일 좋다고 해~
하늘: ㅇㅋ 보낸다?? 보냈어!!
하늘: 헐 바로 답장 옴, 토요일 2시에 성수동에서 보재!! 나 뭐 입지 진짜","퀵 도착했어, 엄마 안경 잘 받아뒀음. 토요일에 갖고 갈게",v25,,,,bff,bro,medium,1:1,casual,kakao
669,v25_bff_2,matched_v25,적절,12,"하늘: 야 소개팅남한테 답장 왔어!!!
나: ㅋㅋㅋㅋ 뭐래뭐래
하늘: 주말에 시간 되냐고 물어봄
나: 오 적극적인데? 너는 저번에 만나보니 어땠어
하늘: 대화는 잘 통했어, 근데 확신이 안 서 ㅠㅠ
나: 두 번은 만나봐야 알지, 첫 만남으로 어케 알아 ㅋㅋ
하늘: 그치?? 근데 주말에 보자는 건 좀 빠른가
나: 빠르긴 뭐가 빨라, 좋으니까 보자는 거지
하늘: 아 몰라 떨려 ㅋㅋㅋ 뭐라고 답하지
나: 솔직하게 토요일 좋다고 해~
하늘: ㅇㅋ 보낸다?? 보냈어!!
하늘: 헐 바로 답장 옴, 토요일 2시에 성수동에서 보재!! 나 뭐 입지 진짜","소개팅 끝나고 바로 나한테 전화해, 후기 들어야 됨 ㅋㅋㅋ",v25,,,,bff,bff,-,1:1,casual,kakao
